order_id,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description
21,124,11261,2021-04-04,2021-04-17,Pate De Ambrosis,Non-binary,54,65 Eli AvenueApt. 473,4983,Donnellyfort,New South Wales,Australia,99.0,7.0,96.0,1.0,96.0,Shirt,Oxford Cloth,M,orange,114.0,77.0,"A orange coloured, M sized, Oxford Cloth Shirt"
21,124,11261,2021-04-04,2021-04-17,Pate De Ambrosis,Non-binary,54,65 Eli AvenueApt. 473,4983,Donnellyfort,New South Wales,Australia,100.0,298.0,105.0,2.0,210.0,Shirt,Cuban Collar,L,green,93.0,58.0,"A green coloured, L sized, Cuban Collar Shirt"
21,124,11261,2021-04-04,2021-04-17,Pate De Ambrosis,Non-binary,54,65 Eli AvenueApt. 473,4983,Donnellyfort,New South Wales,Australia,101.0,906.0,94.0,2.0,188.0,Trousers,Cords,S,violet,113.0,65.0,"A violet coloured, S sized, Cords Trousers"
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,102.0,20.0,96.0,1.0,96.0,Shirt,Oxford Cloth,XS,blue,114.0,47.0,"A blue coloured, XS sized, Oxford Cloth Shirt"
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,103.0,1040.0,90.0,2.0,180.0,Trousers,Relaxed Leg,XS,indigo,95.0,60.0,"A indigo coloured, XS sized, Relaxed Leg Trousers"
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,104.0,134.0,92.0,1.0,92.0,Shirt,Denim,XL,indigo,115.0,58.0,"A indigo coloured, XL sized, Denim Shirt"
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,105.0,172.0,91.0,2.0,182.0,Shirt,Linen,M,violet,116.0,44.0,"A violet coloured, M sized, Linen Shirt"
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,106.0,321.0,109.0,3.0,327.0,Shirt,Mandarin Collar,S,orange,108.0,52.0,"A orange coloured, S sized, Mandarin Collar Shirt"
22,180,36088,2021-05-28,2021-06-09,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,107.0,912.0,96.0,1.0,96.0,Trousers,Drawstring,M,red,104.0,70.0,"A red coloured, M sized, Drawstring Trousers"
23,652,45711,2021-05-17,2021-05-22,Roley Cassedy,Male,63,59 Abbott CircuitApt. 084,9830,North Isabelleside,South Australia,Australia,108.0,238.0,106.0,2.0,212.0,Shirt,Chambray,L,indigo,105.0,79.0,"A indigo coloured, L sized, Chambray Shirt"
23,652,45711,2021-05-17,2021-05-22,Roley Cassedy,Male,63,59 Abbott CircuitApt. 084,9830,North Isabelleside,South Australia,Australia,109.0,809.0,117.0,3.0,351.0,Jacket,Shearling,XL,red,95.0,42.0,"A red coloured, XL sized, Shearling Jacket"
24,469,14566,2021-09-04,2021-09-20,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,110.0,8.0,96.0,1.0,96.0,Shirt,Oxford Cloth,L,orange,114.0,48.0,"A orange coloured, L sized, Oxford Cloth Shirt"
24,469,14566,2021-09-04,2021-09-20,Faber Purcell,Female,78,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,111.0,852.0,113.0,2.0,226.0,Trousers,Chinos,M,yellow,100.0,58.0,"A yellow coloured, M sized, Chinos Trousers"
25,562,47075,2021-07-04,2021-07-08,Joy Mirrlees,Agender,58,04 Spencer MallApt. 910,8257,West Rubyland,Queensland,Australia,112.0,736.0,109.0,3.0,327.0,Jacket,Peacoat,S,red,102.0,67.0,"A red coloured, S sized, Peacoat Jacket"
25,562,47075,2021-07-04,2021-07-08,Joy Mirrlees,Agender,58,04 Spencer MallApt. 910,8257,West Rubyland,Queensland,Australia,113.0,593.0,100.0,2.0,200.0,Jacket,Bomber,L,violet,90.0,68.0,"A violet coloured, L sized, Bomber Jacket"
26,732,15964,2021-04-25,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,114.0,808.0,117.0,2.0,234.0,Jacket,Shearling,L,red,95.0,40.0,"A red coloured, L sized, Shearling Jacket"
26,732,15964,2021-04-25,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,115.0,154.0,91.0,3.0,273.0,Shirt,Linen,XL,yellow,116.0,54.0,"A yellow coloured, XL sized, Linen Shirt"
26,732,15964,2021-04-25,2021-05-04,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,116.0,453.0,107.0,1.0,107.0,Jacket,Denim,L,violet,92.0,50.0,"A violet coloured, L sized, Denim Jacket"
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,117.0,302.0,105.0,2.0,210.0,Shirt,Cuban Collar,M,blue,93.0,55.0,"A blue coloured, M sized, Cuban Collar Shirt"
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,118.0,823.0,117.0,1.0,117.0,Jacket,Shearling,L,green,95.0,66.0,"A green coloured, L sized, Shearling Jacket"
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,119.0,360.0,94.0,1.0,94.0,Shirt,Henley,XS,yellow,92.0,42.0,"A yellow coloured, XS sized, Henley Shirt"
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,120.0,430.0,107.0,1.0,107.0,Jacket,Denim,XS,yellow,92.0,52.0,"A yellow coloured, XS sized, Denim Jacket"
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,121.0,1027.0,90.0,3.0,270.0,Trousers,Relaxed Leg,M,yellow,95.0,68.0,"A yellow coloured, M sized, Relaxed Leg Trousers"
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,122.0,603.0,112.0,1.0,112.0,Jacket,Cardigan,L,orange,118.0,79.0,"A orange coloured, L sized, Cardigan Jacket"
27,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,123.0,843.0,113.0,2.0,226.0,Trousers,Chinos,L,red,100.0,44.0,"A red coloured, L sized, Chinos Trousers"
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,124.0,19.0,96.0,2.0,192.0,Shirt,Oxford Cloth,XL,green,114.0,42.0,"A green coloured, XL sized, Oxford Cloth Shirt"
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,125.0,226.0,106.0,2.0,212.0,Shirt,Chambray,S,green,105.0,63.0,"A green coloured, S sized, Chambray Shirt"
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,126.0,1158.0,99.0,1.0,99.0,Trousers,High-Waisted,L,red,98.0,52.0,"A red coloured, L sized, High-Waisted Trousers"
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,127.0,730.0,119.0,1.0,119.0,Jacket,Trench Coat,XS,violet,112.0,64.0,"A violet coloured, XS sized, Trench Coat Jacket"
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,128.0,2.0,96.0,2.0,192.0,Shirt,Oxford Cloth,M,red,114.0,54.0,"A red coloured, M sized, Oxford Cloth Shirt"
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,129.0,761.0,109.0,2.0,218.0,Jacket,Peacoat,S,indigo,102.0,49.0,"A indigo coloured, S sized, Peacoat Jacket"
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,130.0,684.0,113.0,3.0,339.0,Jacket,Parka,XL,green,119.0,55.0,"A green coloured, XL sized, Parka Jacket"
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,131.0,922.0,96.0,2.0,192.0,Trousers,Drawstring,M,yellow,104.0,55.0,"A yellow coloured, M sized, Drawstring Trousers"
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,132.0,1053.0,93.0,2.0,186.0,Trousers,Joggers,L,red,94.0,63.0,"A red coloured, L sized, Joggers Trousers"
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,133.0,1259.0,112.0,3.0,336.0,Trousers,Tracksuit Bottoms,XL,violet,91.0,60.0,"A violet coloured, XL sized, Tracksuit Bottoms Trousers"
28,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,134.0,803.0,91.0,2.0,182.0,Jacket,Pullover,L,violet,114.0,78.0,"A violet coloured, L sized, Pullover Jacket"
29,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,135.0,633.0,93.0,1.0,93.0,Jacket,Coach,L,red,115.0,80.0,"A red coloured, L sized, Coach Jacket"
29,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,136.0,907.0,94.0,3.0,282.0,Trousers,Cords,M,violet,113.0,77.0,"A violet coloured, M sized, Cords Trousers"
29,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,137.0,246.0,95.0,2.0,190.0,Shirt,Polo,S,red,117.0,60.0,"A red coloured, S sized, Polo Shirt"
29,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,138.0,762.0,109.0,3.0,327.0,Jacket,Peacoat,M,indigo,102.0,52.0,"A indigo coloured, M sized, Peacoat Jacket"
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,139.0,407.0,119.0,2.0,238.0,Shirt,Casual Slim Fit,M,blue,113.0,61.0,"A blue coloured, M sized, Casual Slim Fit Shirt"
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,140.0,325.0,109.0,2.0,218.0,Shirt,Mandarin Collar,XS,yellow,108.0,45.0,"A yellow coloured, XS sized, Mandarin Collar Shirt"
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,141.0,2.0,96.0,1.0,96.0,Shirt,Oxford Cloth,M,red,114.0,54.0,"A red coloured, M sized, Oxford Cloth Shirt"
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,142.0,411.0,119.0,2.0,238.0,Shirt,Casual Slim Fit,S,indigo,113.0,65.0,"A indigo coloured, S sized, Casual Slim Fit Shirt"
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,143.0,1167.0,99.0,1.0,99.0,Trousers,High-Waisted,M,yellow,98.0,45.0,"A yellow coloured, M sized, High-Waisted Trousers"
30,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,144.0,462.0,118.0,3.0,354.0,Jacket,Puffer,M,orange,110.0,61.0,"A orange coloured, M sized, Puffer Jacket"
31,727,15722,2021-03-11,2021-04-05,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,145.0,484.0,118.0,2.0,236.0,Jacket,Puffer,XL,indigo,110.0,60.0,"A indigo coloured, XL sized, Puffer Jacket"
31,727,15722,2021-03-11,2021-04-05,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,146.0,1071.0,93.0,1.0,93.0,Trousers,Joggers,S,blue,94.0,50.0,"A blue coloured, S sized, Joggers Trousers"
31,727,15722,2021-03-11,2021-04-05,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,147.0,1245.0,112.0,1.0,112.0,Trousers,Tracksuit Bottoms,XS,blue,91.0,42.0,"A blue coloured, XS sized, Tracksuit Bottoms Trousers"
32,627,24976,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,148.0,1096.0,115.0,3.0,345.0,Trousers,Cropped,S,yellow,99.0,65.0,"A yellow coloured, S sized, Cropped Trousers"
32,627,24976,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,149.0,323.0,109.0,1.0,109.0,Shirt,Mandarin Collar,L,orange,108.0,56.0,"A orange coloured, L sized, Mandarin Collar Shirt"
32,627,24976,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,150.0,22.0,96.0,3.0,288.0,Shirt,Oxford Cloth,M,blue,114.0,57.0,"A blue coloured, M sized, Oxford Cloth Shirt"
33,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,151.0,486.0,118.0,2.0,236.0,Jacket,Puffer,S,violet,110.0,46.0,"A violet coloured, S sized, Puffer Jacket"
33,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,152.0,1173.0,99.0,3.0,297.0,Trousers,High-Waisted,L,green,98.0,75.0,"A green coloured, L sized, High-Waisted Trousers"
33,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,153.0,322.0,109.0,3.0,327.0,Shirt,Mandarin Collar,M,orange,108.0,78.0,"A orange coloured, M sized, Mandarin Collar Shirt"
33,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,154.0,955.0,97.0,3.0,291.0,Trousers,Slim-Fit,XS,yellow,119.0,59.0,"A yellow coloured, XS sized, Slim-Fit Trousers"
33,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,155.0,511.0,102.0,2.0,204.0,Jacket,Windbreaker,S,blue,109.0,41.0,"A blue coloured, S sized, Windbreaker Jacket"
34,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,156.0,817.0,117.0,2.0,234.0,Jacket,Shearling,M,yellow,95.0,60.0,"A yellow coloured, M sized, Shearling Jacket"
34,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,157.0,555.0,98.0,1.0,98.0,Jacket,Leather,XS,violet,113.0,70.0,"A violet coloured, XS sized, Leather Jacket"
34,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,158.0,775.0,91.0,3.0,273.0,Jacket,Pullover,XS,orange,114.0,79.0,"A orange coloured, XS sized, Pullover Jacket"
34,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,159.0,62.0,104.0,1.0,104.0,Shirt,Dress,M,indigo,119.0,51.0,"A indigo coloured, M sized, Dress Shirt"
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,160.0,991.0,106.0,2.0,212.0,Trousers,Wool,S,yellow,111.0,69.0,"A yellow coloured, S sized, Wool Trousers"
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,161.0,527.0,98.0,1.0,98.0,Jacket,Leather,M,red,113.0,54.0,"A red coloured, M sized, Leather Jacket"
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,162.0,1257.0,112.0,2.0,224.0,Trousers,Tracksuit Bottoms,M,violet,91.0,73.0,"A violet coloured, M sized, Tracksuit Bottoms Trousers"
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,163.0,1043.0,90.0,1.0,90.0,Trousers,Relaxed Leg,L,indigo,95.0,48.0,"A indigo coloured, L sized, Relaxed Leg Trousers"
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,164.0,549.0,98.0,1.0,98.0,Jacket,Leather,XL,blue,113.0,67.0,"A blue coloured, XL sized, Leather Jacket"
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,165.0,302.0,105.0,1.0,105.0,Shirt,Cuban Collar,M,blue,93.0,55.0,"A blue coloured, M sized, Cuban Collar Shirt"
35,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,166.0,671.0,113.0,3.0,339.0,Jacket,Parka,S,orange,119.0,72.0,"A orange coloured, S sized, Parka Jacket"
36,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,167.0,675.0,113.0,1.0,113.0,Jacket,Parka,XS,yellow,119.0,63.0,"A yellow coloured, XS sized, Parka Jacket"
36,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,168.0,636.0,93.0,3.0,279.0,Jacket,Coach,S,orange,115.0,55.0,"A orange coloured, S sized, Coach Jacket"
36,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,169.0,37.0,104.0,2.0,208.0,Shirt,Dress,M,red,119.0,57.0,"A red coloured, M sized, Dress Shirt"
36,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,170.0,831.0,117.0,2.0,234.0,Jacket,Shearling,S,indigo,95.0,45.0,"A indigo coloured, S sized, Shearling Jacket"
36,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,171.0,737.0,109.0,2.0,218.0,Jacket,Peacoat,M,red,102.0,59.0,"A red coloured, M sized, Peacoat Jacket"
36,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,172.0,203.0,98.0,1.0,98.0,Shirt,Camp Collared,L,indigo,112.0,72.0,"A indigo coloured, L sized, Camp Collared Shirt"
37,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,173.0,809.0,117.0,3.0,351.0,Jacket,Shearling,XL,red,95.0,42.0,"A red coloured, XL sized, Shearling Jacket"
37,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,174.0,995.0,106.0,3.0,318.0,Trousers,Wool,XS,green,111.0,73.0,"A green coloured, XS sized, Wool Trousers"
37,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,175.0,605.0,112.0,3.0,336.0,Jacket,Cardigan,XS,yellow,118.0,46.0,"A yellow coloured, XS sized, Cardigan Jacket"
37,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,176.0,608.0,112.0,2.0,224.0,Jacket,Cardigan,L,yellow,118.0,50.0,"A yellow coloured, L sized, Cardigan Jacket"
37,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,177.0,645.0,93.0,2.0,186.0,Jacket,Coach,XS,green,115.0,78.0,"A green coloured, XS sized, Coach Jacket"
38,809,46219,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,178.0,1015.0,90.0,2.0,180.0,Trousers,Relaxed Leg,XS,red,95.0,52.0,"A red coloured, XS sized, Relaxed Leg Trousers"
38,809,46219,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,179.0,503.0,102.0,1.0,102.0,Jacket,Windbreaker,L,yellow,109.0,70.0,"A yellow coloured, L sized, Windbreaker Jacket"
38,809,46219,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,180.0,138.0,92.0,2.0,184.0,Shirt,Denim,L,violet,115.0,78.0,"A violet coloured, L sized, Denim Shirt"
39,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,181.0,621.0,112.0,2.0,224.0,Jacket,Cardigan,S,indigo,118.0,61.0,"A indigo coloured, S sized, Cardigan Jacket"
39,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,182.0,338.0,109.0,2.0,218.0,Shirt,Mandarin Collar,L,blue,108.0,68.0,"A blue coloured, L sized, Mandarin Collar Shirt"
39,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,183.0,148.0,91.0,3.0,273.0,Shirt,Linen,L,orange,116.0,73.0,"A orange coloured, L sized, Linen Shirt"
39,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,184.0,631.0,93.0,3.0,279.0,Jacket,Coach,S,red,115.0,76.0,"A red coloured, S sized, Coach Jacket"
39,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,185.0,916.0,96.0,1.0,96.0,Trousers,Drawstring,S,orange,104.0,58.0,"A orange coloured, S sized, Drawstring Trousers"
39,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,186.0,317.0,109.0,2.0,218.0,Shirt,Mandarin Collar,M,red,108.0,60.0,"A red coloured, M sized, Mandarin Collar Shirt"
